"GEO_ID","NAME","B19013_001E","B19013_001M",
"8600000US30425","ZCTA5 30425","44500","13327",
"8600000US30426","ZCTA5 30426","40625","14891",
"8600000US30427","ZCTA5 30427","43108","7847",
"8600000US30428","ZCTA5 30428","29429","4049",
"8600000US30429","ZCTA5 30429","52059","11992",
"8600000US30434","ZCTA5 30434","29253","5372",
"8600000US30436","ZCTA5 30436","34213","3905",
"8600000US30438","ZCTA5 30438","-","**",
"8600000US30439","ZCTA5 30439","33150","4868",
"8600000US30441","ZCTA5 30441","36838","4999",
"8600000US30442","ZCTA5 30442","26961","3725",
"8600000US30445","ZCTA5 30445","35644","6359",
"8600000US30446","ZCTA5 30446","38029","10429",
"8600000US30448","ZCTA5 30448","90250","29462",
"8600000US30449","ZCTA5 30449","46719","42624",
"8600000US30450","ZCTA5 30450","30455","3248",
"8600000US30451","ZCTA5 30451","-","**",
"8600000US30452","ZCTA5 30452","46588","8283",
"8600000US30453","ZCTA5 30453","30022","3404",
"8600000US30454","ZCTA5 30454","31896","20933",
"8600000US30455","ZCTA5 30455","37969","8254",
"8600000US30456","ZCTA5 30456","34178","5633",
"8600000US30457","ZCTA5 30457","38919","7889",
"8600000US30458","ZCTA5 30458","34415","3131",
"8600000US30460","ZCTA5 30460","-","**",
"8600000US30461","ZCTA5 30461","55910","7804",
"8600000US30464","ZCTA5 30464","35000","18354",
"8600000US30467","ZCTA5 30467","37189","3245",
"8600000US30470","ZCTA5 30470","21875","13593",
"8600000US30471","ZCTA5 30471","30558","2646",
"8600000US30473","ZCTA5 30473","41836","8290",
"8600000US30474","ZCTA5 30474","40835","3806",
"8600000US30475","ZCTA5 30475","-","**",
"8600000US30477","ZCTA5 30477","30865","3767",
"8600000US30501","ZCTA5 30501","45910","5195",
"8600000US30504","ZCTA5 30504","49067","3464",
"8600000US30506","ZCTA5 30506","77060","3593",
"8600000US30507","ZCTA5 30507","50081","2185",
"8600000US30510","ZCTA5 30510","41087","7574",
"8600000US30511","ZCTA5 30511","45143","5480",
"8600000US30512","ZCTA5 30512","46497","6781",
"8600000US30513","ZCTA5 30513","47549","5340",
"8600000US30516","ZCTA5 30516","37050","14847",
"8600000US30517","ZCTA5 30517","84863","4625",
"8600000US30518","ZCTA5 30518","73753","3650",
"8600000US30519","ZCTA5 30519","82113","6643",
"8600000US30520","ZCTA5 30520","39348","3235",
"8600000US30521","ZCTA5 30521","46741","10170",
"8600000US30522","ZCTA5 30522","36875","8687",
"8600000US30523","ZCTA5 30523","51193","3698",
"8600000US30525","ZCTA5 30525","37134","4348",
"8600000US30527","ZCTA5 30527","57154","7728",
"8600000US30528","ZCTA5 30528","45474","3430",
"8600000US30529","ZCTA5 30529","49755","4391",
"8600000US30530","ZCTA5 30530","51824","8117",
"8600000US30531","ZCTA5 30531","47409","10103",
"8600000US30533","ZCTA5 30533","49693","4765",
"8600000US30534","ZCTA5 30534","63271","3509",
"8600000US30535","ZCTA5 30535","48663","5949",
"8600000US30536","ZCTA5 30536","50614","6476",
"8600000US30537","ZCTA5 30537","51771","11164",
"8600000US30538","ZCTA5 30538","50725","10638",
"8600000US30540","ZCTA5 30540","49265","7155",
"8600000US30541","ZCTA5 30541","39412","21887",
"8600000US30542","ZCTA5 30542","73607","3066",
"8600000US30543","ZCTA5 30543","61250","7870",
"8600000US30545","ZCTA5 30545","43533","15386",
"8600000US30546","ZCTA5 30546","46590","4173",
"8600000US30547","ZCTA5 30547","47586","3627",
"8600000US30548","ZCTA5 30548","84122","5670",
"8600000US30549","ZCTA5 30549","64465","3187",
"8600000US30552","ZCTA5 30552","44097","9087",
"8600000US30553","ZCTA5 30553","47169","7643",
"8600000US30554","ZCTA5 30554","54186","3278",
"8600000US30555","ZCTA5 30555","35990","8370",
"8600000US30557","ZCTA5 30557","44449","6052",
"8600000US30558","ZCTA5 30558","41576","5261",
"8600000US30559","ZCTA5 30559","41588","6542",
"8600000US30560","ZCTA5 30560","53786","13421",
"8600000US30562","ZCTA5 30562","29474","9589",
"8600000US30563","ZCTA5 30563","49861","9104",
"8600000US30564","ZCTA5 30564","47857","3666",
"8600000US30565","ZCTA5 30565","48378","8736",
"8600000US30566","ZCTA5 30566","55625","5192",
"8600000US30567","ZCTA5 30567","60690","12615",
"8600000US30568","ZCTA5 30568","36736","22165",
"8600000US30571","ZCTA5 30571","57060","9795",
"8600000US30572","ZCTA5 30572","33036","22784",
"8600000US30573","ZCTA5 30573","140714","102278",
"8600000US30575","ZCTA5 30575","53250","19352",
"8600000US30576","ZCTA5 30576","45714","11297",
"8600000US30577","ZCTA5 30577","41177","4672",
"8600000US30581","ZCTA5 30581","-","**",
"8600000US30582","ZCTA5 30582","42632","8326",
"8600000US30601","ZCTA5 30601","24783","2151",
"8600000US30602","ZCTA5 30602","-","**",
"8600000US30605","ZCTA5 30605","33857","3151",
"8600000US30606","ZCTA5 30606","48890","4339",
"8600000US30607","ZCTA5 30607","53769","9612",
"8600000US30609","ZCTA5 30609","-","**",
"8600000US30619","ZCTA5 30619","47411","14215",
"8600000US30620","ZCTA5 30620","66918","4936",
"8600000US30621","ZCTA5 30621","98173","12340",
"8600000US30622","ZCTA5 30622","63736","6574",
"8600000US30623","ZCTA5 30623","31179","5049",
"8600000US30624","ZCTA5 30624","40373","5783",
"8600000US30625","ZCTA5 30625","56912","14235",
"8600000US30627","ZCTA5 30627","39500","10243",
"8600000US30628","ZCTA5 30628","61905","10351",
"8600000US30629","ZCTA5 30629","43088","9600",
"8600000US30630","ZCTA5 30630","42636","3460",
"8600000US30631","ZCTA5 30631","31853","5136",
"8600000US30633","ZCTA5 30633","51888","5933",
"8600000US30634","ZCTA5 30634","33304","11371",
"8600000US30635","ZCTA5 30635","38369","2954",
"8600000US30641","ZCTA5 30641","47835","13888",
"8600000US30642","ZCTA5 30642","55602","4355",
"8600000US30643","ZCTA5 30643","39993","5062",
"8600000US30646","ZCTA5 30646","50221","8869",
"8600000US30648","ZCTA5 30648","42438","5058",
"8600000US30650","ZCTA5 30650","62000","4900",
"8600000US30655","ZCTA5 30655","48427","3457",
"8600000US30656","ZCTA5 30656","60662","4489",
"8600000US30660","ZCTA5 30660","35357","18839",
"8600000US30662","ZCTA5 30662","31860","4311",
"8600000US30663","ZCTA5 30663","49449","8443",
"8600000US30664","ZCTA5 30664","41042","12665",
"8600000US30665","ZCTA5 30665","31250","9960",
"8600000US30666","ZCTA5 30666","60369","7949",
"8600000US30667","ZCTA5 30667","52083","17377",
"8600000US30668","ZCTA5 30668","36490","8271",
"8600000US30669","ZCTA5 30669","30434","4042",
"8600000US30673","ZCTA5 30673","34821","4733",
"8600000US30677","ZCTA5 30677","78892","9492",
"8600000US30678","ZCTA5 30678","56250","12337",
"8600000US30680","ZCTA5 30680","55156","1856",
"8600000US30683","ZCTA5 30683","48125","11235",
"8600000US30701","ZCTA5 30701","44794","3014",
"8600000US30705","ZCTA5 30705","44902","4480",
"8600000US30707","ZCTA5 30707","49457","5558",
"8600000US30708","ZCTA5 30708","48900","48322",
"8600000US30710","ZCTA5 30710","63641","7881",
"8600000US30711","ZCTA5 30711","48670","6784",
"8600000US30720","ZCTA5 30720","51449","4380",
"8600000US30721","ZCTA5 30721","41547","1980",
"8600000US30725","ZCTA5 30725","51627","6660",
"8600000US30726","ZCTA5 30726","-","**",
"8600000US30728","ZCTA5 30728","40121","3382",
"8600000US30730","ZCTA5 30730","36512","9289",
"8600000US30731","ZCTA5 30731","38417","5853",
"8600000US30733","ZCTA5 30733","36354","10340",
"8600000US30734","ZCTA5 30734","45811","12652",
"8600000US30735","ZCTA5 30735","46401","6041",
"8600000US30736","ZCTA5 30736","64241","3064",
"8600000US30738","ZCTA5 30738","46660","5163",
"8600000US30739","ZCTA5 30739","68021","14834",
"8600000US30740","ZCTA5 30740","50912","7074",
"8600000US30741","ZCTA5 30741","39300","3988",
"8600000US30742","ZCTA5 30742","43846","8230",
"8600000US30746","ZCTA5 30746","33472","22307",
"8600000US30747","ZCTA5 30747","35427","3804",
"8600000US30750","ZCTA5 30750","70109","20911",
"8600000US30751","ZCTA5 30751","-","**",
"8600000US30752","ZCTA5 30752","44693","8363",
"8600000US30753","ZCTA5 30753","39141","3785",
"8600000US30755","ZCTA5 30755","51222","2885",
"8600000US30756","ZCTA5 30756","18494","5602",
"8600000US30757","ZCTA5 30757","31784","8732",
"8600000US30802","ZCTA5 30802","60341","15693",
"8600000US30803","ZCTA5 30803","43125","16102",
"8600000US30805","ZCTA5 30805","35500","4972",
"8600000US30807","ZCTA5 30807","37639","10392",
"8600000US30808","ZCTA5 30808","41903","7616",
"8600000US30809","ZCTA5 30809","102132","3947",
"8600000US30810","ZCTA5 30810","41802","4492",
"8600000US30812","ZCTA5 30812","-","**",
"8600000US30813","ZCTA5 30813","73376","2708",
"8600000US30814","ZCTA5 30814","52095","8810",
"8600000US30815","ZCTA5 30815","51071","3939",
"8600000US30816","ZCTA5 30816","65091","21826",
"8600000US30817","ZCTA5 30817","41105","6245",
"8600000US30818","ZCTA5 30818","76250","39504",
"8600000US30820","ZCTA5 30820","38250","9774",
"8600000US30821","ZCTA5 30821","51083","18973",
"8600000US30822","ZCTA5 30822","27353","22354",
"8600000US30823","ZCTA5 30823","29825","15828",
"8600000US30824","ZCTA5 30824","36266","7468",
"8600000US30828","ZCTA5 30828","31107","7402",
"8600000US30830","ZCTA5 30830","43025","3126",
"8600000US30833","ZCTA5 30833","34906","5880",
"8600000US30901","ZCTA5 30901","21338","2798",
"8600000US30903","ZCTA5 30903","-","**",
"8600000US30904","ZCTA5 30904","34444","3648",
"8600000US30905","ZCTA5 30905","56440","7279",
"8600000US30906","ZCTA5 30906","35071","1952",
"8600000US30907","ZCTA5 30907","66066","2629",
"8600000US30909","ZCTA5 30909","50749","3027",
"8600000US30912","ZCTA5 30912","-","**",
"8600000US31001","ZCTA5 31001","30485","3928",
"8600000US31002","ZCTA5 31002","29265","9317",
"8600000US31003","ZCTA5 31003","29583","12759",
"8600000US31005","ZCTA5 31005","76938","5919",
"8600000US31006","ZCTA5 31006","33315","8398",
"8600000US31007","ZCTA5 31007","29932","10228",
"8600000US31008","ZCTA5 31008","55387","4597",
"8600000US31009","ZCTA5 31009","26114","2429",
"8600000US31011","ZCTA5 31011","52500","12639",
"8600000US31012","ZCTA5 31012","29107","16211",
"8600000US31014","ZCTA5 31014","42765","5860",
"8600000US31015","ZCTA5 31015","34306","3363",
"8600000US31016","ZCTA5 31016","48063","15119",
"8600000US31017","ZCTA5 31017","37917","12876",
"8600000US31018","ZCTA5 31018","43201","9085",
"8600000US31019","ZCTA5 31019","36928","7338",
"8600000US31020","ZCTA5 31020","30096","13814",
"8600000US31021","ZCTA5 31021","38061","2797",
"8600000US31022","ZCTA5 31022","52625","16280",
"8600000US31023","ZCTA5 31023","36699","2954",
"8600000US31024","ZCTA5 31024","51420","4399",
"8600000US31025","ZCTA5 31025","82875","24009",
"8600000US31027","ZCTA5 31027","35539","6936",
"8600000US31028","ZCTA5 31028","52062","5606",
"8600000US31029","ZCTA5 31029","52570","5822",
"8600000US31030","ZCTA5 31030","34752","4802",
"8600000US31031","ZCTA5 31031","34247","4241",
"8600000US31032","ZCTA5 31032","57428","7259",
"8600000US31033","ZCTA5 31033","49715","19686",
"8600000US31035","ZCTA5 31035","42188","9064",
"8600000US31036","ZCTA5 31036","41023","7639",
"8600000US31037","ZCTA5 31037","27989","7620",
"8600000US31038","ZCTA5 31038","51691","25117",
"8600000US31039","ZCTA5 31039","-","**",
"8600000US31041","ZCTA5 31041","30347","9091",
"8600000US31042","ZCTA5 31042","44583","11797",
"8600000US31044","ZCTA5 31044","31181","7668",
"8600000US31045","ZCTA5 31045","-","**",
"8600000US31046","ZCTA5 31046","45929","19473",
"8600000US31047","ZCTA5 31047","82301","6994",
"8600000US31049","ZCTA5 31049","42348","10794",
"8600000US31050","ZCTA5 31050","38512","10823",
"8600000US31051","ZCTA5 31051","21250","14045",
"8600000US31052","ZCTA5 31052","60691","7847",
"8600000US31054","ZCTA5 31054","44063","10870",
"8600000US31055","ZCTA5 31055","28941","4880",
"8600000US31057","ZCTA5 31057","28200","11576",
"8600000US31058","ZCTA5 31058","35000","18004",
"8600000US31060","ZCTA5 31060","41714","4697",
"8600000US31061","ZCTA5 31061","39642","2742",
"8600000US31062","ZCTA5 31062","-","**",
"8600000US31063","ZCTA5 31063","31964","5071",
"8600000US31064","ZCTA5 31064","41390","5103",
"8600000US31065","ZCTA5 31065","37708","19476",
"8600000US31066","ZCTA5 31066","66797","10717",
"8600000US31067","ZCTA5 31067","39531","33790",
"8600000US31068","ZCTA5 31068","31566","3776",
"8600000US31069","ZCTA5 31069","52016","5264",
"8600000US31070","ZCTA5 31070","49688","14072",
"8600000US31071","ZCTA5 31071","37595","3874",
"8600000US31072","ZCTA5 31072","50625","10029",
"8600000US31075","ZCTA5 31075","38125","9394",
"8600000US31076","ZCTA5 31076","35552","5109",
"8600000US31077","ZCTA5 31077","33529","9629",
"8600000US31078","ZCTA5 31078","36604","4775",
"8600000US31079","ZCTA5 31079","37468","5468",
"8600000US31081","ZCTA5 31081","-","**",
"8600000US31082","ZCTA5 31082","37996","5187",
"8600000US31083","ZCTA5 31083","32500","11110",
"8600000US31084","ZCTA5 31084","24028","20683",
"8600000US31085","ZCTA5 31085","48750","16944",
"8600000US31087","ZCTA5 31087","31714","3251",
"8600000US31088","ZCTA5 31088","60247","5033",
"8600000US31089","ZCTA5 31089","35387","4349",
"8600000US31090","ZCTA5 31090","29205","9424",
"8600000US31091","ZCTA5 31091","33253","5532",
"8600000US31092","ZCTA5 31092","40938","15840",
"8600000US31093","ZCTA5 31093","43609","5200",
"8600000US31094","ZCTA5 31094","52969","3877",
"8600000US31096","ZCTA5 31096","37971","4967",
"8600000US31097","ZCTA5 31097","56020","4695",
"8600000US31098","ZCTA5 31098","66667","8678",
"8600000US31201","ZCTA5 31201","22093","3289",
"8600000US31204","ZCTA5 31204","32610","3157",
"8600000US31206","ZCTA5 31206","25542","2412",
"8600000US31207","ZCTA5 31207","-","**",
"8600000US31210","ZCTA5 31210","62158","5415",
"8600000US31211","ZCTA5 31211","37640","5142",
"8600000US31213","ZCTA5 31213","-","**",
"8600000US31216","ZCTA5 31216","60341","6222",
"8600000US31217","ZCTA5 31217","32319","2730",
"8600000US31220","ZCTA5 31220","59191","9945",
"8600000US31301","ZCTA5 31301","39458","6485",
"8600000US31302","ZCTA5 31302","52533","7739",
"8600000US31303","ZCTA5 31303","70565","6394",
"8600000US31304","ZCTA5 31304","-","**",
"8600000US31305","ZCTA5 31305","42283","8438",
"8600000US31307","ZCTA5 31307","59091","37126",
"8600000US31308","ZCTA5 31308","49355","3334",
"8600000US31309","ZCTA5 31309","40612","18051",
"8600000US31312","ZCTA5 31312","78610","3852",
"8600000US31313","ZCTA5 31313","47668","2564",
"8600000US31314","ZCTA5 31314","-","**",
"8600000US31315","ZCTA5 31315","39533","2259",
"8600000US31316","ZCTA5 31316","57425","5751",
"8600000US31318","ZCTA5 31318","72813","60420",
"8600000US31320","ZCTA5 31320","54406","4069",
"8600000US31321","ZCTA5 31321","42320","5485",
"8600000US31322","ZCTA5 31322","80276","10819",
"8600000US31323","ZCTA5 31323","42443","5908",
"8600000US31324","ZCTA5 31324","83095","5379",
"8600000US31326","ZCTA5 31326","65668","5594",
"8600000US31327","ZCTA5 31327","-","**",
"8600000US31328","ZCTA5 31328","78487","17894",
"8600000US31329","ZCTA5 31329","50965","4604",
"8600000US31331","ZCTA5 31331","52629","9120",
"8600000US31401","ZCTA5 31401","33716","3437",
"8600000US31404","ZCTA5 31404","37472","2998",
"8600000US31405","ZCTA5 31405","49034","4474",
"8600000US31406","ZCTA5 31406","53108","2600",
"8600000US31407","ZCTA5 31407","79758","12192",
"8600000US31408","ZCTA5 31408","45762","4782",
"8600000US31409","ZCTA5 31409","-","**",
"8600000US31410","ZCTA5 31410","76622","3951",
"8600000US31411","ZCTA5 31411","96103","14035",
"8600000US31415","ZCTA5 31415","27240","2742",
"8600000US31419","ZCTA5 31419","54577","2917",
"8600000US31501","ZCTA5 31501","35287","5367",
"8600000US31503","ZCTA5 31503","43830","4033",
"8600000US31510","ZCTA5 31510","36131","5447",
"8600000US31512","ZCTA5 31512","35672","10294",
"8600000US31513","ZCTA5 31513","38259","4700",
"8600000US31516","ZCTA5 31516","41888","4678",
"8600000US31518","ZCTA5 31518","31136","9703",
"8600000US31519","ZCTA5 31519","37561","2964",
"8600000US31520","ZCTA5 31520","29745","3540",
"8600000US31522","ZCTA5 31522","87777","6897",
"8600000US31523","ZCTA5 31523","55873","5932",
"8600000US31524","ZCTA5 31524","-","**",
"8600000US31525","ZCTA5 31525","49812","2650",
"8600000US31527","ZCTA5 31527","75089","38054",
"8600000US31532","ZCTA5 31532","40385","9499",
"8600000US31533","ZCTA5 31533","37647","4123",
"8600000US31535","ZCTA5 31535","41635","5491",
"8600000US31537","ZCTA5 31537","40584","4709",
"8600000US31539","ZCTA5 31539","36780","4244",
"8600000US31542","ZCTA5 31542","37419","8274",
"8600000US31543","ZCTA5 31543","36728","9265",
"8600000US31544","ZCTA5 31544","39261","10019",
"8600000US31545","ZCTA5 31545","44954","4569",
"8600000US31546","ZCTA5 31546","42481","6073",
"8600000US31547","ZCTA5 31547","76607","8775",
"8600000US31548","ZCTA5 31548","51835","3311",
"8600000US31549","ZCTA5 31549","23818","3769",
"8600000US31550","ZCTA5 31550","31520","17653",
"8600000US31551","ZCTA5 31551","38981","13343",
"8600000US31552","ZCTA5 31552","43352","22647",
"8600000US31553","ZCTA5 31553","31215","4500",
"8600000US31554","ZCTA5 31554","46087","10947",
"8600000US31555","ZCTA5 31555","45662","6963",
"8600000US31556","ZCTA5 31556","25313","7034",
"8600000US31557","ZCTA5 31557","48889","5056",
"8600000US31558","ZCTA5 31558","61045","5022",
"8600000US31560","ZCTA5 31560","51367","8079",
"8600000US31561","ZCTA5 31561","-","**",
"8600000US31562","ZCTA5 31562","41220","11448",
"8600000US31563","ZCTA5 31563","40750","10741",
"8600000US31565","ZCTA5 31565","56818","18476",
"8600000US31566","ZCTA5 31566","39329","6639",
"8600000US31567","ZCTA5 31567","37121","11854",
"8600000US31568","ZCTA5 31568","51939","13589",
"8600000US31569","ZCTA5 31569","61319","8507",
"8600000US31601","ZCTA5 31601","25030","1812",
"8600000US31602","ZCTA5 31602","41381","3876",
"8600000US31605","ZCTA5 31605","56622","4029",
"8600000US31606","ZCTA5 31606","44914","17285",
"8600000US31620","ZCTA5 31620","46006","4540",
"8600000US31622","ZCTA5 31622","37292","8142",
"8600000US31623","ZCTA5 31623","35000","28276",
"8600000US31624","ZCTA5 31624","40993","8797",
"8600000US31625","ZCTA5 31625","38750","26202",
"8600000US31626","ZCTA5 31626","37287","6361",
"8600000US31627","ZCTA5 31627","35893","14287",
"8600000US31629","ZCTA5 31629","42273","23576",
"8600000US31630","ZCTA5 31630","16532","4348",
"8600000US31631","ZCTA5 31631","44375","12884",
"8600000US31632","ZCTA5 31632","65837","8079",
"8600000US31634","ZCTA5 31634","26594","9049",
"8600000US31635","ZCTA5 31635","30932","5375",
"8600000US31636","ZCTA5 31636","43406","5375",
"8600000US31637","ZCTA5 31637","36000","5856",
"8600000US31638","ZCTA5 31638","21324","11398",
"8600000US31639","ZCTA5 31639","39715","6028",
"8600000US31641","ZCTA5 31641","47122","21840",
"8600000US31642","ZCTA5 31642","35768","4449",
"8600000US31643","ZCTA5 31643","31849","2637",
"8600000US31645","ZCTA5 31645","32068","5330",
"8600000US31647","ZCTA5 31647","28196","5731",
"8600000US31648","ZCTA5 31648","32083","11591",
"8600000US31649","ZCTA5 31649","39250","18617",
"8600000US31650","ZCTA5 31650","37989","8071",
"8600000US31698","ZCTA5 31698","-","**",
"8600000US31699","ZCTA5 31699","-","**",
"8600000US31701","ZCTA5 31701","28140","3240",
"8600000US31705","ZCTA5 31705","29000","2666",
"8600000US31707","ZCTA5 31707","38672","2996",
"8600000US31709","ZCTA5 31709","36438","3312",
"8600000US31711","ZCTA5 31711","38889","5596",
"8600000US31712","ZCTA5 31712","40543","6444",
"8600000US31714","ZCTA5 31714","41489","7860",
"8600000US31716","ZCTA5 31716","43975","5327",
"8600000US31719","ZCTA5 31719","34673","4426",
"8600000US31720","ZCTA5 31720","32250","15611",
"8600000US31721","ZCTA5 31721","70177","5157",
"8600000US31722","ZCTA5 31722","38125","10732",
"8600000US31730","ZCTA5 31730","33709","5376",
"8600000US31733","ZCTA5 31733","49095","12005",
"8600000US31735","ZCTA5 31735","-","**",
"8600000US31738","ZCTA5 31738","42435","5912",
"8600000US31743","ZCTA5 31743","38018","8579",
"8600000US31744","ZCTA5 31744","43125","10241",
"8600000US31747","ZCTA5 31747","17500","12832",
"8600000US31749","ZCTA5 31749","37471","6087",
"8600000US31750","ZCTA5 31750","34426","3057",
"8600000US31756","ZCTA5 31756","41548","22877",
"8600000US31757","ZCTA5 31757","55047","6865",
"8600000US31763","ZCTA5 31763","62928","4557",
"8600000US31764","ZCTA5 31764","48980","6518",
"8600000US31765","ZCTA5 31765","31757","5824",
"8600000US31768","ZCTA5 31768","32700","2791",
"8600000US31771","ZCTA5 31771","42500","9139",
"8600000US31772","ZCTA5 31772","48177","11963",
"8600000US31773","ZCTA5 31773","42719","5326",
"8600000US31774","ZCTA5 31774","24103","3410",
"8600000US31775","ZCTA5 31775","35614","5204",
"8600000US31778","ZCTA5 31778","36761","7323",
"8600000US31779","ZCTA5 31779","39136","5154",
"8600000US31780","ZCTA5 31780","38040","7650",
"8600000US31781","ZCTA5 31781","37283","15028",
"8600000US31783","ZCTA5 31783","42750","19083",
"8600000US31784","ZCTA5 31784","34837","12417",
"8600000US31787","ZCTA5 31787","30195","9218",
"8600000US31788","ZCTA5 31788","36918","6103",
"8600000US31789","ZCTA5 31789","46731","11555",
"8600000US31790","ZCTA5 31790","34181","7930",
"8600000US31791","ZCTA5 31791","47401","7985",
"8600000US31792","ZCTA5 31792","34492","3727",
"8600000US31793","ZCTA5 31793","60395","7016",
"8600000US31794","ZCTA5 31794","40429","3091",
"8600000US31795","ZCTA5 31795","29079","7284",
"8600000US31796","ZCTA5 31796","37269","10657",
"8600000US31798","ZCTA5 31798","40588","8994",
"8600000US31801","ZCTA5 31801","53380","5908",
"8600000US31803","ZCTA5 31803","42169","5632",
"8600000US31804","ZCTA5 31804","80278","14380",
"8600000US31805","ZCTA5 31805","35481","9108",
"8600000US31806","ZCTA5 31806","41421","3521",
"8600000US31807","ZCTA5 31807","90635","11831",
"8600000US31808","ZCTA5 31808","97175","12824",
"8600000US31810","ZCTA5 31810","23182","15788",
"8600000US31811","ZCTA5 31811","73676","14520",
"8600000US31812","ZCTA5 31812","27813","6187",
"8600000US31814","ZCTA5 31814","49241","38827",
"8600000US31815","ZCTA5 31815","32902","16447",
"8600000US31816","ZCTA5 31816","33018","7904",
"8600000US31820","ZCTA5 31820","99150","9474",
"8600000US31821","ZCTA5 31821","18264","15708",
"8600000US31822","ZCTA5 31822","53007","11469",
"8600000US31823","ZCTA5 31823","-","**",
"8600000US31824","ZCTA5 31824","26250","14636",
"8600000US31825","ZCTA5 31825","30288","9471",
"8600000US31826","ZCTA5 31826","45066","17616",
"8600000US31827","ZCTA5 31827","34271","7145",
"8600000US31829","ZCTA5 31829","85893","78664",
"8600000US31830","ZCTA5 31830","40313","6416",
"8600000US31831","ZCTA5 31831","60705","10272",
"8600000US31832","ZCTA5 31832","31429","24479",
"8600000US31833","ZCTA5 31833","40943","14141",
"8600000US31836","ZCTA5 31836","43261","14515",
"8600000US31901","ZCTA5 31901","20571","5455",
"8600000US31903","ZCTA5 31903","23227","2244",
"8600000US31904","ZCTA5 31904","49482","3883",
"8600000US31905","ZCTA5 31905","55094","2822",
"8600000US31906","ZCTA5 31906","31063","1272",
"8600000US31907","ZCTA5 31907","41924","1923",
"8600000US31909","ZCTA5 31909","59543","3760",
"8600000US32003","ZCTA5 32003","91287","11849",
"8600000US32008","ZCTA5 32008","40573","6832",
"8600000US32009","ZCTA5 32009","69821","11491",
"8600000US32011","ZCTA5 32011","61038","4443",
"8600000US32024","ZCTA5 32024","51607","5637",
"8600000US32025","ZCTA5 32025","44904","6016",
"8600000US32026","ZCTA5 32026","-","**",
"8600000US32033","ZCTA5 32033","52419","10721",
"8600000US32034","ZCTA5 32034","71476","5406",
"8600000US32038","ZCTA5 32038","40534","6711",
"8600000US32040","ZCTA5 32040","59604","12892",
"8600000US32043","ZCTA5 32043","62317","6732",
"8600000US32044","ZCTA5 32044","46250","12420",
"8600000US32046","ZCTA5 32046","57445","4027",
"8600000US32052","ZCTA5 32052","36486","10586",
"8600000US32053","ZCTA5 32053","36034","9617",
"8600000US32054","ZCTA5 32054","41566","3263",
"8600000US32055","ZCTA5 32055","40173","3136",
"8600000US32058","ZCTA5 32058","38500","6580",
"8600000US32059","ZCTA5 32059","44792","10878",
"8600000US32060","ZCTA5 32060","40619","3790",
"8600000US32061","ZCTA5 32061","83125","35920",
"8600000US32062","ZCTA5 32062","50990","5490",
"8600000US32063","ZCTA5 32063","64643","6560",
"8600000US32064","ZCTA5 32064","39827","11252",
"8600000US32065","ZCTA5 32065","69791","3671",
"8600000US32066","ZCTA5 32066","39726","10133",
"8600000US32068","ZCTA5 32068","59722","2791",
"8600000US32071","ZCTA5 32071","40852","15076",
"8600000US32072","ZCTA5 32072","-","**",
"8600000US32073","ZCTA5 32073","57201","2706",
"8600000US32079","ZCTA5 32079","39097","12077",
"8600000US32080","ZCTA5 32080","73350","5184",
"8600000US32081","ZCTA5 32081","115250","17154",
"8600000US32082","ZCTA5 32082","107717","7903",
"8600000US32083","ZCTA5 32083","37647","9086",
"8600000US32084","ZCTA5 32084","48691","2360",
"8600000US32086","ZCTA5 32086","56647","5968",
"8600000US32087","ZCTA5 32087","46825","20821",
"8600000US32091","ZCTA5 32091","44211","6598",
"8600000US32092","ZCTA5 32092","89018","8030",
"8600000US32094","ZCTA5 32094","43750","27619",
"8600000US32095","ZCTA5 32095","66731","7455",
"8600000US32096","ZCTA5 32096","38033","4333",
"8600000US32097","ZCTA5 32097","67279","4177",
"8600000US32102","ZCTA5 32102","35051","3295",
"8600000US32110","ZCTA5 32110","34188","6992",
"8600000US32112","ZCTA5 32112","36940","3405",
"8600000US32113","ZCTA5 32113","35000","8306",
"8600000US32114","ZCTA5 32114","25894","1222",
"8600000US32117","ZCTA5 32117","35690","2397",
"8600000US32118","ZCTA5 32118","41278","3032",
"8600000US32119","ZCTA5 32119","38951","2423",
"8600000US32124","ZCTA5 32124","58125","11393",
"8600000US32127","ZCTA5 32127","49903","2951",
"8600000US32128","ZCTA5 32128","75787","12818",
"8600000US32129","ZCTA5 32129","44331","3604",
"8600000US32130","ZCTA5 32130","50341","3835",
"8600000US32131","ZCTA5 32131","41553","10861",
"8600000US32132","ZCTA5 32132","41224","3843",
"8600000US32133","ZCTA5 32133","-","**",
"8600000US32134","ZCTA5 32134","34288","3418",
"8600000US32136","ZCTA5 32136","52419","4029",
"8600000US32137","ZCTA5 32137","58155","3525",
"8600000US32139","ZCTA5 32139","29688","9621",
"8600000US32140","ZCTA5 32140","51591","16048",
"8600000US32141","ZCTA5 32141","50266","3805",
"8600000US32145","ZCTA5 32145","39295","7250",
"8600000US32147","ZCTA5 32147","-","**",
"8600000US32148","ZCTA5 32148","31014","4046",
"8600000US32157","ZCTA5 32157","51250","39903",
"8600000US32159","ZCTA5 32159","45198","2354",
"8600000US32162","ZCTA5 32162","61654","2853",
"8600000US32164","ZCTA5 32164","52466","1940",
"8600000US32168","ZCTA5 32168","50557","2858",
"8600000US32169","ZCTA5 32169","67245","4016",
"8600000US32174","ZCTA5 32174","52527","2994",
